date,city,temperature,rainfall,humidity
2024-09-13,Atlanta,11.16,9.17,42.27
2024-09-14,Atlanta,9.55,0.0,88.09
2024-09-15,Atlanta,8.65,6.75,25.7
2024-09-16,Atlanta,9.47,1.96,77.04
2024-09-17,Atlanta,9.9,2.33,47.98
2024-09-18,Atlanta,9.6,1.7,42.54
2024-09-19,Atlanta,6.17,0.0,49.79
2024-09-20,Atlanta,10.18,2.89,49.4
2024-09-21,Atlanta,9.56,0.0,61.91
2024-09-22,Atlanta,7.56,5.9,28.46
2024-09-23,Atlanta,6.2,0.0,54.81
2024-09-24,Atlanta,10.31,0.0,49.79
2024-09-25,Atlanta,9.61,7.34,58.23
2024-09-26,Atlanta,9.23,0.0,87.56
2024-09-27,Atlanta,12.14,4.61,18.31
2024-09-28,Atlanta,6.72,5.06,51.57
2024-09-29,Atlanta,10.38,4.94,45.87
2024-09-30,Atlanta,7.9,0.0,56.35
2024-10-01,Atlanta,6.73,7.87,100.0
2024-10-02,Atlanta,4.98,0.0,55.1
2024-10-03,Atlanta,4.81,2.23,74.98
2024-10-04,Atlanta,10.85,3.01,56.14
2024-10-05,Atlanta,3.92,2.13,61.43
2024-10-06,Atlanta,9.17,0.0,51.3
2024-10-07,Atlanta,4.96,0.0,37.83
2024-10-08,Atlanta,4.8,3.68,49.64
2024-10-09,Atlanta,6.89,0.0,10.0
2024-10-10,Atlanta,11.01,0.0,51.75
2024-10-11,Atlanta,5.11,6.86,62.87
2024-10-12,Atlanta,6.4,0.04,93.56
2024-10-13,Atlanta,7.95,1.09,41.17
2024-10-14,Atlanta,4.35,1.2,66.51
2024-10-15,Atlanta,10.38,0.0,37.5
2024-10-16,Atlanta,7.06,1.98,57.1
2024-10-17,Atlanta,8.03,4.04,41.93
2024-10-18,Atlanta,10.19,4.17,53.6
2024-10-19,Atlanta,11.58,9.78,78.66
2024-10-20,Atlanta,2.4,9.89,75.9
2024-10-21,Atlanta,12.51,8.19,91.57
2024-10-22,Atlanta,10.32,8.74,99.88
2024-10-23,Atlanta,9.06,0.0,53.85
2024-10-24,Atlanta,9.47,2.37,35.07
2024-10-25,Atlanta,5.5,0.0,76.15
2024-10-26,Atlanta,12.0,6.58,81.15
2024-10-27,Atlanta,8.75,0.0,50.9
2024-10-28,Atlanta,8.48,0.0,61.09
2024-10-29,Atlanta,9.96,6.27,54.44
2024-10-30,Atlanta,5.35,0.0,60.87
2024-10-31,Atlanta,11.69,0.0,70.25
2024-11-01,Atlanta,9.92,2.22,78.61
2024-11-02,Atlanta,8.11,0.0,59.76
2024-11-03,Atlanta,8.24,4.54,45.74
2024-11-04,Atlanta,10.07,1.5,64.3
2024-11-05,Atlanta,8.8,0.3,61.92
2024-11-06,Atlanta,10.23,1.98,94.11
2024-11-07,Atlanta,7.94,1.68,28.53
2024-11-08,Atlanta,10.78,0.0,54.43
2024-11-09,Atlanta,9.4,3.4,48.94
2024-11-10,Atlanta,9.06,9.18,65.69
2024-11-11,Atlanta,9.24,0.75,92.91
2024-11-12,Atlanta,10.01,0.0,46.3
2024-11-13,Atlanta,9.5,0.0,34.41
2024-11-14,Atlanta,8.47,0.0,71.83
2024-11-15,Atlanta,10.08,0.96,85.4
2024-11-16,Atlanta,13.55,0.59,47.38
2024-11-17,Atlanta,9.36,5.46,55.91
2024-11-18,Atlanta,10.45,0.0,44.61
2024-11-19,Atlanta,11.99,0.0,79.9
2024-11-20,Atlanta,10.41,1.25,33.26
2024-11-21,Atlanta,11.59,0.36,59.0
2024-11-22,Atlanta,14.69,2.89,44.11
2024-11-23,Atlanta,10.47,4.98,85.97
2024-11-24,Atlanta,12.59,5.44,72.19
2024-11-25,Atlanta,15.01,0.0,73.34
2024-11-26,Atlanta,14.28,0.0,42.29
2024-11-27,Atlanta,10.75,0.0,50.37
2024-11-28,Atlanta,13.09,6.33,81.63
2024-11-29,Atlanta,11.07,0.0,86.32
2024-11-30,Atlanta,14.19,2.41,69.47
2024-12-01,Atlanta,12.99,4.62,53.28
2024-12-02,Atlanta,13.74,0.0,46.24
2024-12-03,Atlanta,12.0,0.13,41.47
2024-12-04,Atlanta,12.44,0.0,70.97
2024-12-05,Atlanta,13.5,0.0,43.3
2024-12-06,Atlanta,14.49,0.0,46.06
2024-12-07,Atlanta,13.83,3.72,31.27
2024-12-08,Atlanta,15.24,0.0,59.64
2024-12-09,Atlanta,14.23,0.0,39.53
2024-12-10,Atlanta,13.89,10.13,32.77
2024-12-11,Atlanta,18.01,0.7,60.71
2024-12-12,Atlanta,12.61,0.0,49.94
2024-12-13,Atlanta,12.86,0.96,51.86
2024-12-14,Atlanta,18.82,0.0,62.05
2024-12-15,Atlanta,15.78,0.0,73.74
2024-12-16,Atlanta,14.65,0.0,73.2
2024-12-17,Atlanta,13.38,0.0,73.76
2024-12-18,Atlanta,15.09,6.59,84.2
2024-12-19,Atlanta,14.66,5.97,44.89
2024-12-20,Atlanta,20.59,0.0,80.52
2024-12-21,Atlanta,17.98,3.58,46.59
2024-12-22,Atlanta,16.16,0.0,64.49
2024-12-23,Atlanta,17.33,2.67,10.0
2024-12-24,Atlanta,14.27,0.0,65.83
2024-12-25,Atlanta,17.55,1.15,72.7
2024-12-26,Atlanta,15.09,5.05,69.49
2024-12-27,Atlanta,18.07,1.09,96.61
2024-12-28,Atlanta,18.48,0.0,64.97
2024-12-29,Atlanta,19.17,0.0,81.79
2024-12-30,Atlanta,18.6,0.0,65.99
